contigs_db	SRS014235-contigs-fixed
Total Length	250161848
Num Contigs	167456
Num Contigs > 100 kb	20
Num Contigs > 50 kb	151
Num Contigs > 20 kb	1174
Num Contigs > 10 kb	3577
Num Contigs > 5 kb	8427
Num Contigs > 2.5 kb	18260
Longest Contig	171260
Shortest Contig	201
Num Genes (prodigal)	353138
L50	12710
L75	48464
L90	103018
N50	3479
N75	1008
N90	494
