contigs_db	SRS057049-contigs-fixed
Total Length	3171
Num Contigs	7
Num Contigs > 100 kb	0
Num Contigs > 50 kb	0
Num Contigs > 20 kb	0
Num Contigs > 10 kb	0
Num Contigs > 5 kb	0
Num Contigs > 2.5 kb	0
Longest Contig	566
Shortest Contig	306
Num Genes (prodigal)	8
L50	3
L75	5
L90	6
N50	519
N75	402
N90	350
