contigs_db	SRS013098-contigs-fixed
Total Length	269092985
Num Contigs	181421
Num Contigs > 100 kb	5
Num Contigs > 50 kb	102
Num Contigs > 20 kb	1201
Num Contigs > 10 kb	4124
Num Contigs > 5 kb	10517
Num Contigs > 2.5 kb	21268
Longest Contig	203747
Shortest Contig	206
Num Genes (prodigal)	371988
L50	13311
L75	48359
L90	108973
N50	4025
N75	1028
N90	466
