contigs_db	SRS015912-contigs-fixed
Total Length	73084744
Num Contigs	29103
Num Contigs > 100 kb	11
Num Contigs > 50 kb	99
Num Contigs > 20 kb	475
Num Contigs > 10 kb	1261
Num Contigs > 5 kb	2872
Num Contigs > 2.5 kb	6217
Longest Contig	279746
Shortest Contig	212
Num Genes (prodigal)	84469
L50	2144
L75	7325
L90	15347
N50	6363
N75	2103
N90	891
