contigs_db	SRS015388-contigs-fixed
Total Length	73362270
Num Contigs	26287
Num Contigs > 100 kb	26
Num Contigs > 50 kb	144
Num Contigs > 20 kb	743
Num Contigs > 10 kb	1578
Num Contigs > 5 kb	2739
Num Contigs > 2.5 kb	4651
Longest Contig	263413
Shortest Contig	200
Num Genes (prodigal)	83172
L50	1151
L75	4084
L90	11396
N50	13664
N75	2948
N90	843
