contigs_db	SRS149879-contigs-fixed
Total Length	170830974
Num Contigs	107354
Num Contigs > 100 kb	22
Num Contigs > 50 kb	152
Num Contigs > 20 kb	988
Num Contigs > 10 kb	2677
Num Contigs > 5 kb	5841
Num Contigs > 2.5 kb	12058
Longest Contig	212144
Shortest Contig	200
Num Genes (prodigal)	239473
L50	6781
L75	27996
L90	63797
N50	4386
N75	1084
N90	506
