contigs_db	SRS013687-contigs-fixed
Total Length	192105800
Num Contigs	126513
Num Contigs > 100 kb	9
Num Contigs > 50 kb	81
Num Contigs > 20 kb	889
Num Contigs > 10 kb	2739
Num Contigs > 5 kb	6555
Num Contigs > 2.5 kb	14649
Longest Contig	185473
Shortest Contig	200
Num Genes (prodigal)	264990
L50	10422
L75	37355
L90	77730
N50	3387
N75	1051
N90	507
