contigs_db	SRS014613-contigs-fixed
Total Length	155209436
Num Contigs	76628
Num Contigs > 100 kb	11
Num Contigs > 50 kb	168
Num Contigs > 20 kb	1010
Num Contigs > 10 kb	2636
Num Contigs > 5 kb	6037
Num Contigs > 2.5 kb	12209
Longest Contig	181963
Shortest Contig	200
Num Genes (prodigal)	195716
L50	5038
L75	18205
L90	41722
N50	5842
N75	1621
N90	640
