contigs_db	SRS048164-contigs-fixed
Total Length	179411279
Num Contigs	111487
Num Contigs > 100 kb	5
Num Contigs > 50 kb	78
Num Contigs > 20 kb	903
Num Contigs > 10 kb	2832
Num Contigs > 5 kb	6420
Num Contigs > 2.5 kb	13491
Longest Contig	183847
Shortest Contig	202
Num Genes (prodigal)	240616
L50	8366
L75	31317
L90	67078
N50	3909
N75	1115
N90	533
