contigs_db	SRS064662-contigs-fixed
Total Length	80804962
Num Contigs	57135
Num Contigs > 100 kb	4
Num Contigs > 50 kb	43
Num Contigs > 20 kb	491
Num Contigs > 10 kb	1374
Num Contigs > 5 kb	2913
Num Contigs > 2.5 kb	5227
Longest Contig	180045
Shortest Contig	207
Num Genes (prodigal)	116172
L50	3162
L75	14728
L90	34784
N50	4552
N75	898
N90	444
