contigs_db	SRS011586-contigs-fixed
Total Length	181005562
Num Contigs	114668
Num Contigs > 100 kb	3
Num Contigs > 50 kb	68
Num Contigs > 20 kb	859
Num Contigs > 10 kb	2694
Num Contigs > 5 kb	6354
Num Contigs > 2.5 kb	14202
Longest Contig	119609
Shortest Contig	213
Num Genes (prodigal)	247663
L50	9353
L75	32948
L90	68848
N50	3607
N75	1129
N90	524
