contigs_db	SRS014412-contigs-fixed
Total Length	131763719
Num Contigs	88166
Num Contigs > 100 kb	9
Num Contigs > 50 kb	134
Num Contigs > 20 kb	760
Num Contigs > 10 kb	1769
Num Contigs > 5 kb	4101
Num Contigs > 2.5 kb	8863
Longest Contig	147271
Shortest Contig	202
Num Genes (prodigal)	188253
L50	5958
L75	25175
L90	54284
N50	3576
N75	978
N90	496
