contigs_db	SRS013951-contigs-fixed
Total Length	217443626
Num Contigs	151765
Num Contigs > 100 kb	7
Num Contigs > 50 kb	98
Num Contigs > 20 kb	991
Num Contigs > 10 kb	3101
Num Contigs > 5 kb	7436
Num Contigs > 2.5 kb	15883
Longest Contig	161043
Shortest Contig	208
Num Genes (prodigal)	312950
L50	11713
L75	44505
L90	94184
N50	3307
N75	957
N90	473
