contigs_db	SRS011134-contigs-fixed
Total Length	272639386
Num Contigs	202358
Num Contigs > 100 kb	7
Num Contigs > 50 kb	101
Num Contigs > 20 kb	1200
Num Contigs > 10 kb	3896
Num Contigs > 5 kb	9304
Num Contigs > 2.5 kb	20050
Longest Contig	153394
Shortest Contig	200
Num Genes (prodigal)	399389
L50	15259
L75	58910
L90	127141
N50	3228
N75	870
N90	441
