contigs_db	SRS097920-contigs-fixed
Total Length	190834362
Num Contigs	124508
Num Contigs > 100 kb	13
Num Contigs > 50 kb	157
Num Contigs > 20 kb	1222
Num Contigs > 10 kb	3205
Num Contigs > 5 kb	6732
Num Contigs > 2.5 kb	12972
Longest Contig	148087
Shortest Contig	219
Num Genes (prodigal)	261915
L50	6967
L75	30950
L90	73920
N50	4813
N75	1003
N90	475
