contigs_db	SRS042893-contigs-fixed
Total Length	72038895
Num Contigs	34936
Num Contigs > 100 kb	11
Num Contigs > 50 kb	93
Num Contigs > 20 kb	613
Num Contigs > 10 kb	1348
Num Contigs > 5 kb	2422
Num Contigs > 2.5 kb	4746
Longest Contig	146899
Shortest Contig	221
Num Genes (prodigal)	89589
L50	1724
L75	7677
L90	18639
N50	7554
N75	1586
N90	645
