contigs_db	SRS019397-contigs-fixed
Total Length	125605613
Num Contigs	48370
Num Contigs > 100 kb	16
Num Contigs > 50 kb	205
Num Contigs > 20 kb	1220
Num Contigs > 10 kb	2760
Num Contigs > 5 kb	5048
Num Contigs > 2.5 kb	8716
Longest Contig	163305
Shortest Contig	202
Num Genes (prodigal)	147386
L50	2447
L75	8429
L90	22282
N50	11291
N75	2606
N90	771
