contigs_db	SRS077231-contigs-fixed
Total Length	152149595
Num Contigs	107629
Num Contigs > 100 kb	3
Num Contigs > 50 kb	30
Num Contigs > 20 kb	568
Num Contigs > 10 kb	2210
Num Contigs > 5 kb	5751
Num Contigs > 2.5 kb	11590
Longest Contig	200442
Shortest Contig	203
Num Genes (prodigal)	216109
L50	8610
L75	31889
L90	67206
N50	3387
N75	929
N90	471
