contigs_db	SRS018732-contigs-fixed
Total Length	90354221
Num Contigs	51702
Num Contigs > 100 kb	46
Num Contigs > 50 kb	191
Num Contigs > 20 kb	630
Num Contigs > 10 kb	1291
Num Contigs > 5 kb	2361
Num Contigs > 2.5 kb	4752
Longest Contig	452864
Shortest Contig	204
Num Genes (prodigal)	118940
L50	2000
L75	12305
L90	29607
N50	6042
N75	1171
N90	550
