contigs_db	SRS150029-contigs-fixed
Total Length	133466187
Num Contigs	81316
Num Contigs > 100 kb	11
Num Contigs > 50 kb	103
Num Contigs > 20 kb	751
Num Contigs > 10 kb	2077
Num Contigs > 5 kb	4641
Num Contigs > 2.5 kb	9831
Longest Contig	211819
Shortest Contig	200
Num Genes (prodigal)	179150
L50	5600
L75	21783
L90	47937
N50	4218
N75	1166
N90	529
