contigs_db	SRS020622-contigs-fixed
Total Length	70013879
Num Contigs	31310
Num Contigs > 100 kb	9
Num Contigs > 50 kb	93
Num Contigs > 20 kb	626
Num Contigs > 10 kb	1445
Num Contigs > 5 kb	2628
Num Contigs > 2.5 kb	4644
Longest Contig	188249
Shortest Contig	224
Num Genes (prodigal)	80974
L50	1539
L75	6001
L90	15591
N50	9414
N75	1903
N90	681
