contigs_db	SRS1054691-contigs-fixed
Total Length	135644730
Num Contigs	68019
Num Contigs > 100 kb	17
Num Contigs > 50 kb	139
Num Contigs > 20 kb	946
Num Contigs > 10 kb	2448
Num Contigs > 5 kb	5075
Num Contigs > 2.5 kb	9834
Longest Contig	212481
Shortest Contig	211
Num Genes (prodigal)	174513
L50	4064
L75	15919
L90	37054
N50	6337
N75	1513
N90	643
