contigs_db	SRS020328-contigs-fixed
Total Length	216892130
Num Contigs	139268
Num Contigs > 100 kb	14
Num Contigs > 50 kb	168
Num Contigs > 20 kb	1211
Num Contigs > 10 kb	3267
Num Contigs > 5 kb	7432
Num Contigs > 2.5 kb	15571
Longest Contig	210819
Shortest Contig	200
Num Genes (prodigal)	299557
L50	9431
L75	37583
L90	83069
N50	4035
N75	1078
N90	500
