contigs_db	SRS1041092-contigs-fixed
Total Length	123238011
Num Contigs	58984
Num Contigs > 100 kb	14
Num Contigs > 50 kb	126
Num Contigs > 20 kb	878
Num Contigs > 10 kb	2339
Num Contigs > 5 kb	4897
Num Contigs > 2.5 kb	9083
Longest Contig	181016
Shortest Contig	200
Num Genes (prodigal)	146823
L50	3471
L75	12865
L90	31171
N50	7088
N75	1674
N90	657
