contigs_db	SRS016056-contigs-fixed
Total Length	90924347
Num Contigs	46060
Num Contigs > 100 kb	21
Num Contigs > 50 kb	177
Num Contigs > 20 kb	811
Num Contigs > 10 kb	1722
Num Contigs > 5 kb	2970
Num Contigs > 2.5 kb	5227
Longest Contig	231976
Shortest Contig	216
Num Genes (prodigal)	113282
L50	1728
L75	8481
L90	24077
N50	9978
N75	1483
N90	571
