contigs_db	SRS018836-contigs-fixed
Total Length	186578019
Num Contigs	105706
Num Contigs > 100 kb	31
Num Contigs > 50 kb	250
Num Contigs > 20 kb	1360
Num Contigs > 10 kb	3189
Num Contigs > 5 kb	6482
Num Contigs > 2.5 kb	12342
Longest Contig	195608
Shortest Contig	200
Num Genes (prodigal)	247420
L50	5160
L75	23077
L90	58944
N50	6265
N75	1279
N90	526
