contigs_db	SRS045004-contigs-fixed
Total Length	157946550
Num Contigs	109069
Num Contigs > 100 kb	0
Num Contigs > 50 kb	12
Num Contigs > 20 kb	330
Num Contigs > 10 kb	1658
Num Contigs > 5 kb	5498
Num Contigs > 2.5 kb	14209
Longest Contig	94889
Shortest Contig	200
Num Genes (prodigal)	211312
L50	12432
L75	35908
L90	68569
N50	2784
N75	1062
N90	510
