contigs_db	SRS017307-contigs-fixed
Total Length	185416114
Num Contigs	121955
Num Contigs > 100 kb	6
Num Contigs > 50 kb	68
Num Contigs > 20 kb	798
Num Contigs > 10 kb	2484
Num Contigs > 5 kb	6600
Num Contigs > 2.5 kb	14778
Longest Contig	125820
Shortest Contig	201
Num Genes (prodigal)	247740
L50	10514
L75	36381
L90	75278
N50	3391
N75	1047
N90	513
