contigs_db	SRS014998-contigs-fixed
Total Length	131631495
Num Contigs	83481
Num Contigs > 100 kb	25
Num Contigs > 50 kb	201
Num Contigs > 20 kb	889
Num Contigs > 10 kb	1893
Num Contigs > 5 kb	3614
Num Contigs > 2.5 kb	7817
Longest Contig	335871
Shortest Contig	205
Num Genes (prodigal)	183160
L50	4419
L75	22222
L90	50109
N50	4130
N75	1036
N90	509
