contigs_db	SRS062716-contigs-fixed
Total Length	32985544
Num Contigs	18501
Num Contigs > 100 kb	7
Num Contigs > 50 kb	34
Num Contigs > 20 kb	135
Num Contigs > 10 kb	392
Num Contigs > 5 kb	1043
Num Contigs > 2.5 kb	2729
Longest Contig	211943
Shortest Contig	206
Num Genes (prodigal)	41403
L50	1592
L75	5375
L90	10747
N50	3678
N75	1376
N90	612
