contigs_db	SRS011061-contigs-fixed
Total Length	111633173
Num Contigs	84402
Num Contigs > 100 kb	0
Num Contigs > 50 kb	21
Num Contigs > 20 kb	496
Num Contigs > 10 kb	1554
Num Contigs > 5 kb	3560
Num Contigs > 2.5 kb	7714
Longest Contig	89264
Shortest Contig	217
Num Genes (prodigal)	176427
L50	7010
L75	26772
L90	54239
N50	2722
N75	848
N90	456
