contigs_db	SRS065176-contigs-fixed
Total Length	113686369
Num Contigs	69551
Num Contigs > 100 kb	14
Num Contigs > 50 kb	74
Num Contigs > 20 kb	683
Num Contigs > 10 kb	2013
Num Contigs > 5 kb	4232
Num Contigs > 2.5 kb	7992
Longest Contig	278897
Shortest Contig	200
Num Genes (prodigal)	150178
L50	4083
L75	16810
L90	40178
N50	5210
N75	1150
N90	501
