contigs_db	SRS019267-contigs-fixed
Total Length	88683529
Num Contigs	41723
Num Contigs > 100 kb	7
Num Contigs > 50 kb	103
Num Contigs > 20 kb	691
Num Contigs > 10 kb	1738
Num Contigs > 5 kb	3617
Num Contigs > 2.5 kb	6772
Longest Contig	153430
Shortest Contig	200
Num Genes (prodigal)	109382
L50	2353
L75	8285
L90	20788
N50	7652
N75	1974
N90	624
