contigs_db	SRS015579-contigs-fixed
Total Length	169371331
Num Contigs	96803
Num Contigs > 100 kb	15
Num Contigs > 50 kb	147
Num Contigs > 20 kb	1034
Num Contigs > 10 kb	2793
Num Contigs > 5 kb	6145
Num Contigs > 2.5 kb	12605
Longest Contig	214796
Shortest Contig	203
Num Genes (prodigal)	222291
L50	6188
L75	24039
L90	55321
N50	4960
N75	1283
N90	548
